area_id	year	functional_group	tonnes	comp	name_sf	name_sau
6	1967	Cephs	25.3134967903	0.000122037143954607	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1967	Crusts	23264.1348138376	0.112157107047479	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1967	Dem_Lg	2351.9582000943	0.0113388625766676	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1967	Dem_SmMd	44288.4962917162	0.213516198187062	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1967	Other	30389.0703393857	0.146506639615093	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1967	Pel_Lg	9474.2606741936	0.0456757011225368	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1967	Pel_SmMd	96223.6412958832	0.463897124207746	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1967	Sharks_Rays	1407.6513070031	0.00678633009946123	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1968	Cephs	17.5943307174	8.66230962453031e-05	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1968	Crusts	23718.1001657283	0.116772573302818	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1968	Dem_Lg	2512.9858562438	0.0123723157865399	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1968	Dem_SmMd	46345.6952995059	0.228176205674838	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1968	Other	26996.321481412	0.132912413180958	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1968	Pel_Lg	9092.1775686212	0.0447639972930125	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1968	Pel_SmMd	92959.1423220141	0.457670647527228	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1968	Sharks_Rays	1471.603707757	0.0072452241383591	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1969	Cephs	10.8794761999	5.60484391542819e-05	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1969	Crusts	28153.047510202	0.145037715179493	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1969	Dem_Lg	2397.7893329288	0.0123528327156671	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1969	Dem_SmMd	48762.8486689554	0.251214443268558	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1969	Other	21160.3406567533	0.109012974888884	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1969	Pel_Lg	8666.5821070518	0.0446481421511033	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1969	Pel_SmMd	83391.2037800268	0.429611382495613	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1969	Sharks_Rays	1565.7682940795	0.00806646086152799	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1970	Cephs	10.0891149812	5.90079716086327e-05	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1970	Crusts	26012.8258165494	0.152140607982316	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1970	Dem_Lg	2765.5937235861	0.016175063543876	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1970	Dem_SmMd	40885.4970578929	0.239126053582752	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1970	Other	22924.9910947142	0.134080861023566	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1970	Pel_Lg	8703.0752278317	0.0509014732123319	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1970	Pel_SmMd	68218.4631131846	0.398987735006324	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1970	Sharks_Rays	1458.312389276	0.00852919767722585	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1971	Cephs	7.801104963	4.49003431096659e-05	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1971	Crusts	28906.5057735468	0.166375408802943	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1971	Dem_Lg	2475.1323040263	0.0142459677468384	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1971	Dem_SmMd	55851.0666936918	0.321458571507698	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1971	Other	22861.1434783469	0.131580486472821	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1971	Pel_Lg	8376.8231347103	0.0482139690084156	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1971	Pel_SmMd	53482.535342656	0.307826160351598	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1971	Sharks_Rays	1781.6503020148	0.0102545357665769	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1972	Cephs	9.5972265176	5.3414141739014e-05	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1972	Crusts	26337.5065645691	0.146583526617011	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1972	Dem_Lg	2470.5074930667	0.0137498096100956	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1972	Dem_SmMd	57192.8719652163	0.318311562617498	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1972	Other	22355.4479865878	0.124421056979842	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1972	Pel_Lg	9132.776828492	0.0508292093651495	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1972	Pel_SmMd	60425.8210976262	0.336304802943428	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1972	Sharks_Rays	1751.2309482871	0.00974661772523704	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1973	Cephs	24.2962501755	0.000157225196142435	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1973	Crusts	24116.0731633976	0.156059239837922	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1973	Dem_Lg	2856.8634959521	0.018487252981786	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1973	Dem_SmMd	54025.1536438831	0.349606022202144	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1973	Other	17508.4743460962	0.113300336197379	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1973	Pel_Lg	9747.7264618289	0.0630792074428544	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1973	Pel_SmMd	44419.3223182177	0.287445042488006	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1973	Sharks_Rays	1833.6207088053	0.0118656736537663	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1974	Cephs	45.7387301749	0.000241079383038637	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1974	Crusts	27195.1374241571	0.143339942468813	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1974	Dem_Lg	2781.0084869598	0.0146581203216131	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1974	Dem_SmMd	61715.2523349142	0.3252883256724	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1974	Other	21794.1869049308	0.114872649782323	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1974	Pel_Lg	10772.6531257485	0.0567804256767468	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1974	Pel_SmMd	63439.4619420544	0.334376277758721	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1974	Sharks_Rays	1981.3297077384	0.0104431789363453	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1975	Cephs	64.7240269112	0.000320476389360697	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1975	Crusts	22620.756811868	0.112005059228158	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1975	Dem_Lg	3123.4422426177	0.0154655008357891	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1975	Dem_SmMd	62784.2862480742	0.310871902222288	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1975	Other	22266.8070029556	0.110252502068345	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1975	Pel_Lg	10657.2376761331	0.0527685500114474	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1975	Pel_SmMd	78412.9377529234	0.38825605218753	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1975	Sharks_Rays	2031.7282424049	0.0100599570570818	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1976	Cephs	20.3420581545	0.000103136787558305	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1976	Crusts	21407.8825704151	0.108540651096782	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1976	Dem_Lg	3071.3200107086	0.0155719778727479	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1976	Dem_SmMd	61189.3259606531	0.310237561239283	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1976	Other	23100.8542275269	0.11712422984853	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1976	Pel_Lg	12287.8667950882	0.0623010266495285	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1976	Pel_SmMd	73909.3815174589	0.374729839145878	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1976	Sharks_Rays	2246.8038282785	0.0113915773596923	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1977	Cephs	17.4785177109	8.8368270186141e-05	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1977	Crusts	19907.1480892724	0.100646992501618	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1977	Dem_Lg	2941.6924647103	0.0148726727761326	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1977	Dem_SmMd	57468.4878642388	0.290550431493914	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1977	Other	23867.1943627152	0.12066828062395	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1977	Pel_Lg	12750.3983086123	0.0644637412252477	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1977	Pel_SmMd	78560.2657233411	0.397186700964116	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1977	Sharks_Rays	2279.1175580178	0.0115228121448363	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1978	Cephs	67.610771209	0.000294786791065587	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1978	Crusts	23674.33919402	0.103221459492455	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1978	Dem_Lg	3569.4524588923	0.0155630148481129	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1978	Dem_SmMd	54824.5785733603	0.239038267130618	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1978	Other	36995.3154277507	0.161301670198285	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1978	Pel_Lg	13578.1419847748	0.0592014679429048	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1978	Pel_SmMd	94252.7556618536	0.41094735193537	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1978	Sharks_Rays	2392.6252692721	0.0104319816611894	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1979	Cephs	207.0877838144	0.000742155566953279	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1979	Crusts	31249.3205477461	0.111990465013632	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1979	Dem_Lg	3717.9446762748	0.0133242690046586	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1979	Dem_SmMd	83004.3173709261	0.297468614919361	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1979	Other	28004.633525182	0.100362243915979	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1979	Pel_Lg	15215.8219558895	0.0545300488630179	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1979	Pel_SmMd	114797.43439692	0.411407922960754	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1979	Sharks_Rays	2838.9857063982	0.0101742797556449	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1980	Cephs	109.1391179016	0.000375935146658381	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1980	Crusts	31928.0590600289	0.109977795276587	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1980	Dem_Lg	4084.2190862008	0.0140682967819126	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1980	Dem_SmMd	96523.0905374025	0.332478609821773	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1980	Other	33388.0933558151	0.115006956384591	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1980	Pel_Lg	18243.7718795714	0.0628415841085717	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1980	Pel_SmMd	102849.824926464	0.354271362650918	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1980	Sharks_Rays	3187.4874467662	0.010979459828988	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1981	Cephs	194.0912389827	0.000528769080485543	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1981	Crusts	30604.1270291177	0.0833758195015269	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1981	Dem_Lg	9312.1473167729	0.0253693860673166	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1981	Dem_SmMd	75911.4095554897	0.206807924146414	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1981	Other	75684.1471365146	0.206188785740476	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1981	Pel_Lg	24883.9280431788	0.0677920951982427	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1981	Pel_SmMd	147495.187658631	0.401825941052642	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1981	Sharks_Rays	2977.3454807911	0.00811127921289648	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1982	Cephs	105.2053181916	0.000333598592031053	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1982	Crusts	33937.1064932508	0.107612154388791	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1982	Dem_Lg	4730.1627331001	0.0149990100782371	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1982	Dem_SmMd	84565.1255951379	0.268150007227673	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1982	Other	66456.1486706647	0.210727727546669	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1982	Pel_Lg	24175.5346925868	0.0766589035010282	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1982	Pel_SmMd	97876.592305324	0.310359722750789	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1982	Sharks_Rays	3519.1188431814	0.0111588759147824	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1983	Cephs	121.0199874083	0.000397259286123747	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1983	Crusts	33040.8359045352	0.108459595521883	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1983	Dem_Lg	6049.0622520364	0.0198566055361966	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1983	Dem_SmMd	80433.8011339929	0.264031381121413	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1983	Other	60707.532530843	0.199278082505261	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1983	Pel_Lg	31681.1743725094	0.103996380964107	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1983	Pel_SmMd	89366.4097534554	0.293353493934219	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1983	Sharks_Rays	3237.4416205185	0.0106272011307967	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1984	Cephs	306.6207651213	0.00077494836278219	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1984	Crusts	28046.5702629281	0.0708844480846348	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1984	Dem_Lg	8675.6344390114	0.0219266581699024	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1984	Dem_SmMd	72340.9498113912	0.182833346581301	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1984	Other	178430.297066217	0.450961847047453	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1984	Pel_Lg	24793.2111882361	0.0626619609759168	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1984	Pel_SmMd	79960.9379285741	0.202091981310408	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1984	Sharks_Rays	3111.8381718127	0.00786480946760202	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1985	Cephs	355.634612659	0.00129335350806625	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1985	Crusts	25274.9058370172	0.0919184662199756	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1985	Dem_Lg	6698.2960639255	0.0243600156002003	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1985	Dem_SmMd	88604.3221038796	0.32223160160388	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1985	Other	71498.4329603981	0.260021791465045	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1985	Pel_Lg	20519.7175467378	0.0746250441574682	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1985	Pel_SmMd	56723.8562711868	0.206290377505326	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1985	Sharks_Rays	5295.7613005825	0.0192593499400389	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1986	Cephs	128.7638213377	0.000585355992051327	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1986	Crusts	24500.0696063033	0.111376490700073	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1986	Dem_Lg	6357.236500837	0.0288997828737382	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1986	Dem_SmMd	84279.6569409292	0.383132479961271	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1986	Other	36772.7221692192	0.167167555623708	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1986	Pel_Lg	23265.9566424124	0.105766254759753	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1986	Pel_SmMd	42734.5600256309	0.194269869586079	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1986	Sharks_Rays	1936.2683153806	0.00880221050332652	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1987	Cephs	60.7575190589	0.000254511579454784	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1987	Crusts	31263.8106663401	0.130963244643874	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1987	Dem_Lg	5026.6183321875	0.0210563662054929	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1987	Dem_SmMd	70930.9533009599	0.297127816219092	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1987	Other	75884.4922914978	0.31787805506855	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1987	Pel_Lg	21007.8561900052	0.0880013328834889	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1987	Pel_SmMd	33083.0138667895	0.138583836910762	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1987	Sharks_Rays	1464.5205759185	0.00613483648928629	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1988	Cephs	172.5835870884	0.000718610995498722	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1988	Crusts	31503.0267056655	0.13117366352216	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1988	Dem_Lg	3488.9061904799	0.0145272583160426	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1988	Dem_SmMd	70566.0625544625	0.293826019705531	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1988	Other	75872.9024743995	0.315922869018698	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1988	Pel_Lg	15445.7748538267	0.06431378459107	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1988	Pel_SmMd	41591.595196273	0.173180880827702	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1988	Sharks_Rays	1521.8904072974	0.00633691302329785	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1989	Cephs	283.9038779741	0.00123559572455824	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1989	Crusts	34560.0841800372	0.15041109180313	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1989	Dem_Lg	6256.7079408213	0.0272302077613525	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1989	Dem_SmMd	83400.4090370634	0.362972107207374	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1989	Other	41506.1301402403	0.180641410431589	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1989	Pel_Lg	22674.9361808329	0.0986850000063195	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1989	Pel_SmMd	37263.8405669823	0.16217827813322	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1989	Sharks_Rays	3824.836526987	0.0166463089324566	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1990	Cephs	194.9392736506	0.000928152533788702	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1990	Crusts	35424.2528640961	0.16866334544938	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1990	Dem_Lg	6890.2269577899	0.0328060194823252	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1990	Dem_SmMd	71741.5624803376	0.341578747817812	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1990	Other	30464.5999021683	0.145049250777125	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1990	Pel_Lg	22794.6218705586	0.108530649826032	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1990	Pel_SmMd	40780.3618650782	0.194165062201544	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1990	Sharks_Rays	1738.7850859546	0.0082787719119923	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1991	Cephs	114.1091596152	0.000485092278511208	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1991	Crusts	37289.6422703244	0.158522923092056	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1991	Dem_Lg	5390.2219249189	0.0229145061102674	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1991	Dem_SmMd	83639.3801474994	0.355561443321777	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1991	Other	23026.2525431239	0.0978874732702052	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1991	Pel_Lg	22782.752741796	0.0968523252256354	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1991	Pel_SmMd	58555.6762288456	0.248927487481308	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1991	Sharks_Rays	4433.8263637595	0.0188487492202393	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1992	Cephs	94.119731424	0.000480019686697267	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1992	Crusts	37690.6768726935	0.192226078741496	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1992	Dem_Lg	5339.6252602001	0.0272326026190559	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1992	Dem_SmMd	66228.6101489988	0.337772284441637	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1992	Other	19659.9095704633	0.100267430534805	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1992	Pel_Lg	19260.3314198422	0.0982295435182326	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1992	Pel_SmMd	34418.8984570436	0.175539694003017	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1992	Sharks_Rays	13382.5605395626	0.06825234645506	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1993	Cephs	57.4217758923	0.000283730073022793	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1993	Crusts	38379.8494754669	0.189640904083189	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1993	Dem_Lg	5277.0915880854	0.026074943840882	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1993	Dem_SmMd	74887.8047358507	0.370032482904605	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1993	Other	21160.9667202634	0.104559682097508	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1993	Pel_Lg	20201.1963538303	0.0998173049779995	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1993	Pel_SmMd	37011.3249906005	0.182878808240787	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1993	Sharks_Rays	5406.0491984931	0.0267121437820063	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1994	Cephs	71.345995579	0.000309674230330882	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1994	Crusts	46074.3656871907	0.199983805907729	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1994	Dem_Lg	6337.3992529275	0.0275072093398257	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1994	Dem_SmMd	76933.2935985978	0.333925657475554	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1994	Other	38081.4719518854	0.165290993851354	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1994	Pel_Lg	19460.3181179313	0.0844666751968109	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1994	Pel_SmMd	40693.0673308893	0.176626511456308	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1994	Sharks_Rays	2739.2213246743	0.011889472542088	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1995	Cephs	130.6690781741	0.000572494493248351	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1995	Crusts	47699.4891449361	0.208983603832051	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1995	Dem_Lg	5911.3702135157	0.0258992176426087	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1995	Dem_SmMd	89035.3810181017	0.390086668165042	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1995	Other	25642.4530036224	0.11234611388621	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1995	Pel_Lg	20653.8619670597	0.090489826710945	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
6	1995	Pel_SmMd	33599.652838802	0.147208631866534	Southeast U.S. Continental Shelf	Southeast U.S. Continental Shelf
